datetime,fairPrice,spread,bidPrice,askPrice,bidVol,askVol,lastTradedPrice,lastTradedVol
2018-01-08 11:33:00,348.48,2.26,346.22,350.75,495,105,346.22,34
2018-01-08 11:34:00,348.35,3.16,345.19,351.51,398,213,345.19,44
2018-01-08 11:35:00,348.32,3.16,345.15,351.48,448,396,351.48,126
2018-01-08 11:36:00,348.50,1.36,347.14,349.87,674,326,349.87,159
2018-01-08 11:37:00,348.58,3.47,345.11,352.06,567,537,352.06,150
2018-01-08 11:38:00,348.68,2.95,345.73,351.63,53,448,345.73,29
2018-01-08 11:39:00,348.59,3.84,344.76,352.43,192,686,352.43,55
2018-01-08 11:40:00,348.42,4.07,344.36,352.49,627,633,352.49,123
2018-01-08 11:41:00,348.22,2.57,345.65,350.79,167,237,350.79,121
2018-01-08 11:42:00,348.28,3.07,345.20,351.35,534,220,345.20,168
2018-01-08 11:43:00,348.31,1.47,346.84,349.78,560,722,349.78,97
2018-01-08 11:44:00,348.36,1.76,346.60,350.12,88,612,350.12,304
2018-01-08 11:45:00,348.40,2.67,345.73,351.07,666,191,345.73,323
2018-01-08 11:46:00,348.18,2.27,345.91,350.45,316,273,345.91,68
2018-01-08 11:47:00,348.29,2.14,346.15,350.43,126,71,346.15,36
2018-01-08 11:48:00,348.28,4.34,343.94,352.62,223,212,352.62,66
2018-01-08 11:49:00,348.47,2.74,345.73,351.20,425,125,345.73,65
2018-01-08 11:50:00,348.29,4.13,344.16,352.42,436,292,352.42,65
2018-01-08 11:51:00,348.56,3.43,345.13,351.99,71,332,345.13,35
2018-01-08 11:52:00,348.42,3.27,345.15,351.69,645,127,345.15,348
2018-01-08 11:53:00,348.21,3.20,345.00,351.41,624,582,345.00,297
2018-01-08 11:54:00,348.26,4.09,344.17,352.35,267,708,344.17,76
2018-01-08 11:55:00,348.43,2.07,346.35,350.50,730,711,350.50,211
2018-01-08 11:56:00,348.52,1.87,346.65,350.39,234,507,350.39,38
2018-01-08 11:57:00,348.63,3.56,345.07,352.19,541,652,345.07,179
2018-01-08 11:58:00,348.56,3.09,345.47,351.65,159,711,351.65,131
2018-01-08 11:59:00,348.55,4.09,344.47,352.64,572,166,344.47,144
2018-01-08 12:00:00,348.35,3.28,345.07,351.64,586,252,351.64,101
2018-01-08 12:01:00,348.43,4.38,344.05,352.81,63,422,352.81,198
2018-01-08 12:02:00,348.46,4.17,344.28,352.63,563,382,344.28,88
2018-01-08 12:03:00,348.26,3.45,344.81,351.71,428,212,344.81,22
2018-01-08 12:04:00,348.04,4.25,343.79,352.29,715,320,343.79,328
2018-01-08 12:05:00,347.76,3.05,344.71,350.81,61,604,344.71,33
2018-01-08 12:06:00,347.40,1.31,346.09,348.72,52,300,348.72,97
2018-01-08 12:07:00,347.27,4.11,343.16,351.38,511,562,351.38,208
2018-01-08 12:08:00,347.64,3.69,343.94,351.33,606,644,343.94,335
2018-01-08 12:09:00,347.53,4.06,343.47,351.59,522,347,343.47,165
2018-01-08 12:10:00,347.54,3.72,343.82,351.27,417,568,351.27,157
2018-01-08 12:11:00,347.69,2.41,345.29,350.10,387,305,350.10,163
2018-01-08 12:12:00,347.66,2.39,345.27,350.05,491,750,345.27,187
2018-01-08 12:13:00,347.66,3.88,343.79,351.54,746,73,343.79,142
2018-01-08 12:14:00,347.67,1.79,345.88,349.45,572,685,345.88,139
2018-01-08 12:15:00,347.46,3.39,344.07,350.84,331,622,350.84,192
2018-01-08 12:16:00,347.41,3.59,343.82,351.00,455,335,343.82,221
2018-01-08 12:17:00,347.06,2.28,344.77,349.34,450,164,344.77,73
2018-01-08 12:18:00,347.29,2.66,344.63,349.95,434,461,349.95,72
2018-01-08 12:19:00,347.08,1.26,345.82,348.34,548,372,345.82,281
2018-01-08 12:20:00,346.79,1.27,345.52,348.06,243,426,348.06,154
2018-01-08 12:21:00,346.59,3.55,343.04,350.14,128,586,343.04,25
2018-01-08 12:22:00,346.51,3.94,342.57,350.45,337,225,342.57,37
2018-01-08 12:23:00,346.68,3.95,342.73,350.63,537,536,342.73,205
2018-01-08 12:24:00,346.58,2.06,344.53,348.64,700,333,344.53,26
2018-01-08 12:25:00,346.36,1.14,345.22,347.50,563,364,345.22,82
2018-01-08 12:26:00,346.13,2.95,343.18,349.09,702,194,349.09,96
2018-01-08 12:27:00,346.15,3.96,342.18,350.11,351,64,342.18,43
2018-01-08 12:28:00,346.02,2.07,343.95,348.08,60,481,343.95,27
2018-01-08 12:29:00,346.15,3.67,342.48,349.82,179,205,349.82,80
2018-01-08 12:30:00,346.29,1.67,344.62,347.96,477,404,347.96,104
2018-01-08 12:31:00,346.29,1.85,344.44,348.15,68,196,344.44,28
2018-01-08 12:32:00,346.23,3.75,342.48,349.98,190,365,349.98,89
2018-01-08 12:33:00,346.35,2.06,344.29,348.40,309,547,344.29,61
2018-01-08 12:34:00,346.16,2.26,343.89,348.42,106,705,343.89,42
2018-01-08 12:35:00,345.90,3.56,342.34,349.46,272,129,349.46,60
2018-01-08 12:36:00,346.18,4.19,341.98,350.37,226,686,350.37,57
2018-01-08 12:37:00,346.21,1.52,344.69,347.72,589,84,344.69,260
2018-01-08 12:38:00,346.03,1.23,344.80,347.26,219,493,344.80,77
2018-01-08 12:39:00,346.02,3.61,342.41,349.63,219,55,342.41,61
2018-01-08 12:40:00,345.99,3.71,342.28,349.70,77,630,349.70,56
2018-01-08 12:41:00,346.14,3.91,342.24,350.05,500,698,342.24,39
2018-01-08 12:42:00,345.96,1.41,344.55,347.37,708,112,347.37,10
2018-01-08 12:43:00,345.83,3.02,342.81,348.86,333,411,348.86,5
2018-01-08 12:44:00,345.67,3.16,342.51,348.83,685,425,348.83,32
2018-01-08 12:45:00,345.68,2.29,343.39,347.97,150,385,343.39,11
2018-01-08 12:46:00,345.44,3.10,342.34,348.54,171,460,342.34,20
2018-01-08 12:47:00,345.66,3.91,341.76,349.57,456,380,349.57,7
2018-01-08 12:48:00,345.56,3.81,341.75,349.37,741,494,341.75,85
2018-01-08 12:49:00,345.79,3.73,342.07,349.52,542,69,342.07,55
2018-01-08 12:50:00,346.04,3.84,342.21,349.88,734,270,342.21,66
2018-01-08 12:51:00,346.16,2.05,344.11,348.20,140,271,348.20,21
2018-01-08 12:52:00,346.03,3.55,342.48,349.58,235,640,342.48,11
2018-01-08 12:53:00,346.07,3.27,342.79,349.34,265,638,349.34,6
2018-01-08 12:54:00,346.13,2.58,343.55,348.72,343,569,343.55,7
2018-01-08 12:55:00,346.07,3.39,342.68,349.46,481,648,342.68,4
2018-01-08 12:56:00,346.24,4.23,342.02,350.47,362,98,350.47,7
2018-01-08 12:57:00,346.20,4.14,342.06,350.34,436,329,350.34,36
2018-01-08 12:58:00,346.31,4.25,342.06,350.56,346,723,342.06,19
2018-01-08 12:59:00,346.19,1.97,344.23,348.16,91,378,348.16,27
2018-01-08 13:00:00,346.36,3.71,342.66,350.07,708,95,350.07,11
2018-01-08 13:01:00,346.37,1.72,344.65,348.08,444,682,344.65,46
2018-01-08 13:02:00,346.13,1.54,344.59,347.66,262,113,344.59,18
2018-01-08 13:03:00,345.90,3.36,342.55,349.26,499,143,349.26,7
2018-01-08 13:04:00,345.84,2.47,343.38,348.31,412,309,348.31,5
2018-01-08 13:05:00,345.95,2.88,343.06,348.83,190,707,343.06,15
2018-01-08 13:06:00,346.15,3.99,342.16,350.15,219,728,350.15,16
2018-01-08 13:07:00,346.32,1.82,344.50,348.14,606,618,348.14,38
2018-01-08 13:08:00,346.22,2.65,343.57,348.86,364,333,348.86,34
2018-01-08 13:09:00,346.03,2.56,343.47,348.58,137,439,343.47,14
2018-01-08 13:10:00,345.81,4.06,341.75,349.87,126,537,341.75,9
2018-01-08 13:11:00,345.58,2.79,342.79,348.37,729,99,348.37,10
2018-01-08 13:12:00,345.84,4.01,341.83,349.85,183,672,349.85,66
2018-01-08 13:13:00,345.80,3.51,342.28,349.31,484,202,349.31,5
2018-01-08 13:14:00,346.01,3.11,342.90,349.12,282,597,349.12,34
2018-01-08 13:15:00,345.77,3.04,342.73,348.81,432,72,348.81,4
2018-01-08 13:16:00,346.00,2.13,343.87,348.14,684,740,348.14,63
2018-01-08 13:17:00,345.77,3.84,341.93,349.61,253,267,341.93,14
2018-01-08 13:18:00,345.61,2.05,343.56,347.66,555,704,343.56,64
2018-01-08 13:19:00,345.74,3.75,341.99,349.50,509,722,341.99,60
2018-01-08 13:20:00,345.56,3.75,341.80,349.31,335,616,341.80,5
2018-01-08 13:21:00,345.33,2.16,343.17,347.49,748,202,347.49,6
2018-01-08 13:22:00,345.41,2.97,342.44,348.38,384,592,342.44,25
2018-01-08 13:23:00,345.34,1.88,343.46,347.22,673,121,343.46,26
2018-01-08 13:24:00,345.48,3.79,341.69,349.27,272,199,341.69,4
2018-01-08 13:25:00,345.61,3.59,342.02,349.21,512,148,349.21,7
2018-01-08 13:26:00,345.37,3.70,341.67,349.07,578,741,341.67,65
2018-01-08 13:27:00,345.39,3.81,341.59,349.20,161,479,341.59,5
2018-01-08 13:28:00,345.48,3.91,341.58,349.39,389,59,349.39,4
2018-01-08 13:29:00,345.52,1.94,343.59,347.46,607,152,347.46,13
2018-01-08 13:30:00,345.61,2.34,343.26,347.95,423,543,343.26,40
2018-01-08 13:31:00,345.46,3.55,341.90,349.01,185,509,341.90,13
2018-01-08 13:32:00,345.26,4.36,340.90,349.61,55,68,340.90,6
2018-01-08 13:33:00,345.42,2.86,342.56,348.28,687,158,342.56,43
2018-01-08 13:34:00,345.52,2.25,343.27,347.78,517,137,343.27,307
2018-01-08 13:35:00,345.20,2.05,343.15,347.25,344,64,343.15,157
2018-01-08 13:36:00,345.32,2.31,343.01,347.64,322,472,347.64,53
2018-01-08 13:37:00,345.13,3.70,341.44,348.83,130,633,341.44,4
2018-01-08 13:38:00,344.87,2.19,342.67,347.06,292,526,347.06,59
2018-01-08 13:39:00,344.82,4.49,340.33,349.32,209,638,349.32,14
2018-01-08 13:40:00,344.72,4.29,340.43,349.02,499,428,340.43,75
2018-01-08 13:41:00,344.71,4.40,340.31,349.11,474,470,340.31,8
2018-01-08 13:42:00,344.84,2.80,342.04,347.64,306,215,342.04,15
2018-01-08 13:43:00,344.74,2.40,342.34,347.14,653,225,342.34,8
2018-01-08 13:44:00,344.64,2.30,342.34,346.94,331,427,346.94,15
2018-01-08 13:45:00,344.55,1.90,342.65,346.45,640,204,346.45,22
2018-01-08 13:46:00,344.55,2.80,341.75,347.35,693,151,341.75,217
2018-01-08 13:47:00,344.38,3.59,340.78,347.97,356,121,347.97,7
2018-01-08 13:48:00,344.14,2.77,341.37,346.91,309,461,346.91,34
2018-01-08 13:49:00,344.19,3.17,341.02,347.36,458,537,347.36,55
2018-01-08 13:50:00,344.00,1.87,342.14,345.87,615,150,345.87,9
2018-01-08 13:51:00,343.84,2.97,340.87,346.81,629,66,340.87,33
2018-01-08 13:52:00,343.82,4.47,339.35,348.28,482,717,348.28,6
2018-01-08 13:53:00,344.04,3.87,340.17,347.91,134,343,340.17,15
2018-01-08 13:54:00,344.22,1.87,342.35,346.10,263,325,342.35,7
2018-01-08 13:55:00,344.11,3.17,340.93,347.28,336,373,340.93,37
2018-01-08 13:56:00,343.89,2.17,341.72,346.06,460,506,341.72,29
2018-01-08 13:57:00,343.97,2.87,341.11,346.84,304,612,346.84,70
2018-01-08 13:58:00,344.03,4.26,339.76,348.29,93,179,348.29,5
2018-01-08 13:59:00,344.17,2.96,341.21,347.13,704,416,341.21,38
2018-01-08 14:00:00,344.38,2.26,342.12,346.64,629,459,342.12,253
2018-01-08 14:01:00,344.31,4.66,339.65,348.97,473,651,348.97,61
2018-01-08 14:02:00,344.45,4.13,340.32,348.58,577,111,348.58,9
2018-01-08 14:03:00,344.59,3.13,341.46,347.72,747,547,347.72,39
2018-01-08 14:04:00,344.37,2.63,341.74,347.00,605,540,347.00,11
2018-01-08 14:05:00,344.39,4.03,340.36,348.43,141,345,340.36,11
2018-01-08 14:06:00,344.63,3.34,341.29,347.97,332,443,347.97,33
2018-01-08 14:07:00,344.59,2.14,342.45,346.73,650,672,342.45,15
2018-01-08 14:08:00,344.50,2.44,342.06,346.93,224,664,346.93,7
2018-01-08 14:09:00,344.56,3.24,341.32,347.80,63,59,347.80,7
2018-01-08 14:10:00,344.81,2.05,342.77,346.86,454,272,342.77,46
2018-01-08 14:11:00,344.75,2.95,341.80,347.69,489,109,341.80,55
2018-01-08 14:12:00,344.69,2.84,341.85,347.53,112,331,341.85,8
2018-01-08 14:13:00,344.52,2.43,342.09,346.95,578,418,346.95,13
2018-01-08 14:14:00,344.52,3.03,341.49,347.55,646,719,341.49,22
2018-01-08 14:15:00,344.48,4.23,340.25,348.72,75,706,348.72,70
2018-01-08 14:16:00,344.32,3.04,341.29,347.36,499,193,347.36,18
2018-01-08 14:17:00,344.49,3.13,341.36,347.62,422,202,347.62,18
2018-01-08 14:18:00,344.43,2.43,342.00,346.86,241,506,342.00,24
2018-01-08 14:19:00,344.64,4.33,340.31,348.97,258,684,340.31,25
2018-01-08 14:20:00,344.57,2.93,341.64,347.50,582,225,347.50,67
2018-01-08 14:21:00,344.70,2.93,341.78,347.63,307,556,341.78,84
2018-01-08 14:22:00,344.70,3.22,341.48,347.93,557,694,341.48,259
2018-01-08 14:23:00,344.75,4.42,340.34,349.17,621,452,340.34,42
2018-01-08 14:24:00,344.82,2.39,342.43,347.21,229,575,342.43,12
2018-01-08 14:25:00,344.93,4.59,340.33,349.52,331,82,340.33,31
2018-01-08 14:26:00,344.73,2.33,342.40,347.06,313,564,342.40,19
2018-01-08 14:27:00,344.52,3.65,340.88,348.17,555,500,340.88,16
2018-01-08 14:28:00,344.74,4.75,339.99,349.50,395,101,339.99,22
2018-01-08 14:29:00,344.72,1.95,342.77,346.67,740,575,346.67,54
2018-01-08 14:30:00,344.57,4.45,340.12,349.03,523,425,349.03,14
2018-01-08 14:31:00,344.33,3.15,341.18,347.48,397,347,347.48,30
2018-01-08 14:32:00,344.31,2.66,341.65,346.97,173,424,341.65,9
2018-01-08 14:33:00,344.40,1.86,342.54,346.25,368,612,342.54,8
2018-01-08 14:34:00,344.41,3.16,341.26,347.57,429,674,341.26,28
2018-01-08 14:35:00,344.28,3.76,340.52,348.04,166,733,348.04,77
2018-01-08 14:36:00,344.42,2.16,342.26,346.57,536,360,346.57,35
2018-01-08 14:37:00,344.27,3.25,341.02,347.52,533,614,347.52,37
2018-01-08 14:38:00,344.43,4.37,340.05,348.80,546,642,340.05,50
2018-01-08 14:39:00,344.65,1.87,342.78,346.53,630,161,342.78,15
2018-01-08 14:40:00,344.61,4.17,340.44,348.79,401,102,348.79,9
2018-01-08 14:41:00,344.77,3.88,340.89,348.64,640,444,340.89,76
2018-01-08 14:42:00,344.88,4.78,340.11,349.66,320,222,340.11,8
2018-01-08 14:43:00,344.83,2.87,341.96,347.70,383,242,341.96,21
2018-01-08 14:44:00,344.98,4.77,340.21,349.75,349,381,349.75,23
2018-01-08 14:45:00,345.06,2.27,342.79,347.33,645,193,347.33,10
2018-01-08 14:46:00,344.81,3.87,340.95,348.68,538,429,348.68,23
2018-01-08 14:47:00,344.79,1.77,343.01,346.56,345,78,346.56,6
2018-01-08 14:48:00,345.03,3.87,341.16,348.91,683,192,348.91,22
2018-01-08 14:49:00,345.04,4.78,340.26,349.82,474,277,349.82,19
2018-01-08 14:50:00,344.94,4.78,340.16,349.72,431,661,340.16,37
2018-01-08 14:51:00,345.10,3.38,341.72,348.48,572,101,348.48,11
2018-01-08 14:52:00,344.98,2.90,342.07,347.88,375,413,342.07,44
2018-01-08 14:53:00,344.95,4.41,340.55,349.36,685,660,349.36,75
2018-01-08 14:54:00,344.81,2.71,342.11,347.52,663,357,342.11,43
2018-01-08 14:55:00,344.68,4.30,340.38,348.98,456,165,348.98,6
2018-01-08 14:56:00,344.71,2.90,341.81,347.60,85,413,347.60,15
2018-01-08 14:57:00,344.50,1.80,342.71,346.30,433,553,342.71,20
2018-01-08 14:58:00,344.73,1.90,342.83,346.63,389,370,346.63,36
2018-01-08 14:59:00,344.63,3.00,341.64,347.63,180,728,341.64,15
2018-01-08 15:00:00,344.53,3.59,340.94,348.12,711,238,348.12,13
2018-01-08 15:01:00,344.70,4.50,340.20,349.19,186,165,340.20,18
2018-01-08 15:02:00,344.94,3.60,341.34,348.54,634,196,348.54,9
2018-01-08 15:03:00,344.93,2.20,342.73,347.13,100,692,347.13,35
2018-01-08 15:04:00,344.69,2.51,342.19,347.20,315,742,347.20,19
2018-01-08 15:05:00,344.90,3.00,341.90,347.90,673,619,347.90,53
2018-01-08 15:06:00,344.78,4.70,340.08,349.48,430,734,349.48,10
2018-01-08 15:07:00,344.88,3.90,340.98,348.79,521,394,348.79,42
2018-01-08 15:08:00,344.89,3.81,341.08,348.69,153,559,341.08,7
2018-01-08 15:09:00,345.10,4.81,340.30,349.91,279,423,349.91,5
2018-01-08 15:10:00,345.26,3.61,341.66,348.87,393,669,348.87,66
2018-01-08 15:11:00,345.01,2.51,342.50,347.52,267,143,342.50,15
2018-01-08 15:12:00,345.01,3.91,341.10,348.92,573,184,341.10,68
2018-01-08 15:13:00,345.17,2.62,342.55,347.78,226,401,342.55,13
2018-01-08 15:14:00,345.09,3.84,341.25,348.93,551,689,341.25,45
2018-01-08 15:15:00,345.00,3.14,341.86,348.14,363,360,341.86,31
2018-01-08 15:16:00,345.11,3.84,341.27,348.94,674,466,341.27,176
2018-01-08 15:17:00,344.81,2.34,342.47,347.15,487,400,347.15,190
2018-01-08 15:18:00,344.93,3.12,341.81,348.05,437,498,348.05,175
2018-01-08 15:19:00,344.78,3.40,341.38,348.18,382,375,348.18,48
2018-01-08 15:20:00,344.85,4.48,340.37,349.34,355,549,340.37,123
2018-01-08 15:21:00,344.96,4.78,340.18,349.74,335,726,349.74,124
2018-01-08 15:22:00,345.09,2.67,342.42,347.76,522,373,347.76,42
2018-01-08 15:23:00,344.95,4.76,340.19,349.71,413,167,349.71,32
2018-01-08 15:24:00,344.72,1.96,342.76,346.68,68,428,346.68,251
2018-01-08 15:25:00,345.01,2.55,342.46,347.56,116,390,347.56,123
