datetime,fairPrice,spread,bidPrice,askPrice,bidVol,askVol,lastTradedPrice,lastTradedVol
2018-01-08 10:50:00,493.84,0.56,493.28,494.39,2643,2312,494.39,412
2018-01-08 10:51:00,494.76,0.46,494.30,495.23,3938,1960,494.30,366
2018-01-08 10:52:00,493.95,0.56,493.39,494.51,4375,4404,493.39,1673
2018-01-08 10:53:00,493.91,0.49,493.43,494.40,2210,500,494.40,116
2018-01-08 10:54:00,493.34,0.48,492.86,493.83,4433,4876,492.86,1078
2018-01-08 10:55:00,493.66,0.59,493.07,494.25,587,2962,493.07,193
2018-01-08 10:56:00,494.20,0.39,493.81,494.59,4605,379,493.81,1688
2018-01-08 10:57:00,493.22,0.39,492.83,493.61,3090,1983,493.61,566
2018-01-08 10:58:00,494.23,0.37,493.87,494.60,515,2276,494.60,366
2018-01-08 10:59:00,493.59,0.46,493.14,494.05,3776,4520,493.14,779
2018-01-08 11:00:00,493.58,0.46,493.12,494.04,1278,1313,494.04,198
2018-01-08 11:01:00,493.76,0.47,493.28,494.23,4035,3922,494.23,1520
2018-01-08 11:02:00,494.12,0.58,493.54,494.70,1328,601,494.70,220
2018-01-08 11:03:00,493.64,0.37,493.28,494.01,2628,315,493.28,1006
2018-01-08 11:04:00,494.93,0.48,494.46,495.41,4496,424,495.41,210
2018-01-08 11:05:00,495.01,0.46,494.55,495.47,3295,2515,495.47,595
2018-01-08 11:06:00,494.50,0.55,493.95,495.06,4071,1574,493.95,1616
2018-01-08 11:07:00,495.37,0.45,494.92,495.82,4761,3766,494.92,1914
2018-01-08 11:08:00,494.68,0.44,494.24,495.11,2642,1414,494.24,454
2018-01-08 11:09:00,495.06,0.51,494.55,495.57,3910,3780,494.55,352
2018-01-08 11:10:00,494.35,0.51,493.85,494.86,3986,1989,493.85,1045
2018-01-08 11:11:00,493.23,0.51,492.72,493.75,2989,3993,493.75,408
2018-01-08 11:12:00,492.54,0.29,492.25,492.83,1185,4196,492.25,80
2018-01-08 11:13:00,492.91,0.30,492.61,493.21,3703,1887,493.21,541
2018-01-08 11:14:00,492.91,0.50,492.41,493.41,1949,2128,493.41,447
2018-01-08 11:15:00,491.66,0.50,491.16,492.17,4492,2109,492.17,227
2018-01-08 11:16:00,490.65,0.30,490.36,490.95,2839,3076,490.95,541
2018-01-08 11:17:00,490.22,0.39,489.83,490.61,1868,4018,489.83,809
2018-01-08 11:18:00,490.80,0.49,490.31,491.29,4488,725,491.29,326
2018-01-08 11:19:00,492.11,0.38,491.73,492.48,3681,2342,491.73,893
2018-01-08 11:20:00,491.12,0.28,490.84,491.39,4199,1690,490.84,271
2018-01-08 11:21:00,490.64,0.27,490.37,490.91,1352,3016,490.37,411
2018-01-08 11:22:00,490.14,0.37,489.77,490.50,4034,2738,489.77,1550
2018-01-08 11:23:00,489.19,0.27,488.92,489.46,4442,4760,488.92,1895
2018-01-08 11:24:00,488.86,0.34,488.52,489.21,4366,2656,488.52,1148
2018-01-08 11:25:00,489.03,0.31,488.72,489.35,1663,4539,489.35,1673
2018-01-08 11:26:00,490.05,0.31,489.75,490.36,4420,856,489.75,681
2018-01-08 11:27:00,491.21,0.25,490.96,491.46,3844,4765,490.96,1604
2018-01-08 11:28:00,492.03,0.29,491.74,492.32,3290,2357,491.74,416
2018-01-08 11:29:00,491.00,0.25,490.75,491.25,1684,2856,490.75,289
2018-01-08 11:30:00,490.51,0.28,490.22,490.79,1034,2153,490.22,75
2018-01-08 11:31:00,489.38,0.38,489.00,489.77,2621,966,489.00,322
2018-01-08 11:32:00,488.64,0.25,488.39,488.89,1970,3462,488.89,1051
2018-01-08 11:33:00,489.32,0.29,489.02,489.61,4757,4882,489.02,623
2018-01-08 11:34:00,490.25,0.28,489.97,490.53,2033,1414,490.53,100
2018-01-08 11:35:00,491.32,0.40,490.92,491.71,4406,4749,491.71,204
2018-01-08 11:36:00,490.80,0.25,490.55,491.05,3614,1949,491.05,237
2018-01-08 11:37:00,490.91,0.40,490.51,491.31,477,3697,490.51,66
2018-01-08 11:38:00,489.92,0.25,489.67,490.17,2389,3425,490.17,1370
2018-01-08 11:39:00,489.76,0.40,489.35,490.16,4880,3249,490.16,632
2018-01-08 11:40:00,490.68,0.29,490.39,490.97,1772,1639,490.97,228
2018-01-08 11:41:00,491.87,0.29,491.58,492.15,3355,3545,492.15,363
2018-01-08 11:42:00,492.12,0.39,491.73,492.51,4298,2895,491.73,1221
2018-01-08 11:43:00,492.68,0.25,492.43,492.93,1700,4449,492.93,1490
2018-01-08 11:44:00,492.46,0.29,492.17,492.75,4436,1112,492.17,1970
2018-01-08 11:45:00,492.69,0.25,492.44,492.94,1643,4663,492.44,443
2018-01-08 11:46:00,492.82,0.25,492.57,493.07,2865,2908,493.07,212
2018-01-08 11:47:00,493.58,0.25,493.33,493.83,4995,4478,493.33,244
2018-01-08 11:48:00,492.93,0.38,492.55,493.31,1720,3633,493.31,660
2018-01-08 11:49:00,492.15,0.30,491.85,492.45,3370,4819,492.45,640
2018-01-08 11:50:00,492.29,0.25,492.04,492.54,4450,1952,492.04,416
2018-01-08 11:51:00,491.57,0.30,491.27,491.87,913,3432,491.87,1378
2018-01-08 11:52:00,492.12,0.40,491.72,492.53,4504,2110,491.72,2014
2018-01-08 11:53:00,492.88,0.25,492.63,493.13,2011,4290,493.13,395
2018-01-08 11:54:00,493.71,0.25,493.46,493.96,3724,4302,493.96,309
2018-01-08 11:55:00,493.97,0.30,493.67,494.26,2393,2449,494.26,449
2018-01-08 11:56:00,494.20,0.30,493.90,494.50,2281,1571,494.50,52
2018-01-08 11:57:00,494.30,0.40,493.90,494.70,3690,2263,494.70,91
2018-01-08 11:58:00,493.11,0.42,492.69,493.53,3436,430,492.69,256
2018-01-08 11:59:00,493.60,0.35,493.25,493.95,4250,1471,493.95,77
2018-01-08 12:00:00,493.91,0.35,493.56,494.27,3208,294,494.27,48
2018-01-08 12:01:00,494.20,0.35,493.85,494.55,2489,2302,493.85,475
2018-01-08 12:02:00,494.89,0.26,494.62,495.15,583,3089,495.15,418
2018-01-08 12:03:00,495.24,0.26,494.98,495.50,2900,4054,495.50,280
2018-01-08 12:04:00,495.38,0.35,495.03,495.73,2232,3977,495.03,202
2018-01-08 12:05:00,494.93,0.46,494.48,495.39,626,2943,494.48,79
2018-01-08 12:06:00,493.69,0.36,493.32,494.05,1597,2621,493.32,139
2018-01-08 12:07:00,493.53,0.26,493.27,493.79,4673,3517,493.79,565
2018-01-08 12:08:00,493.53,0.27,493.26,493.80,4658,1194,493.26,868
2018-01-08 12:09:00,492.42,0.27,492.15,492.70,455,2972,492.15,65
2018-01-08 12:10:00,492.17,0.37,491.80,492.54,2101,759,491.80,33
2018-01-08 12:11:00,492.67,0.48,492.19,493.14,4895,1946,493.14,97
2018-01-08 12:12:00,492.37,0.47,491.90,492.85,922,651,492.85,62
2018-01-08 12:13:00,492.58,0.48,492.09,493.06,916,4560,493.06,297
2018-01-08 12:14:00,491.68,0.40,491.28,492.08,1003,3110,491.28,37
2018-01-08 12:15:00,491.63,0.42,491.21,492.06,1862,700,491.21,260
2018-01-08 12:16:00,491.60,0.54,491.06,492.13,3292,3863,491.06,430
2018-01-08 12:17:00,491.73,0.36,491.37,492.09,3775,3426,492.09,1357
2018-01-08 12:18:00,490.54,0.56,489.98,491.10,1094,3688,489.98,213
2018-01-08 12:19:00,491.02,0.47,490.55,491.49,1721,2055,491.49,288
2018-01-08 12:20:00,489.77,0.47,489.30,490.24,4641,1879,489.30,1942
2018-01-08 12:21:00,490.22,0.37,489.85,490.58,2900,3845,489.85,252
2018-01-08 12:22:00,489.74,0.54,489.20,490.28,1778,838,490.28,131
2018-01-08 12:23:00,489.60,0.55,489.06,490.15,4759,1022,490.15,245
2018-01-08 12:24:00,489.09,0.36,488.74,489.45,900,339,489.45,84
2018-01-08 12:25:00,489.56,0.56,489.00,490.11,2296,2529,489.00,632
2018-01-08 12:26:00,489.99,0.55,489.43,490.54,4991,4287,490.54,241
2018-01-08 12:27:00,488.89,0.44,488.45,489.33,2762,4594,488.45,1137
2018-01-08 12:28:00,488.63,0.55,488.08,489.17,1454,2314,488.08,170
2018-01-08 12:29:00,488.80,0.43,488.37,489.24,503,590,488.37,100
2018-01-08 12:30:00,487.90,0.35,487.55,488.25,4315,3763,488.25,537
2018-01-08 12:31:00,487.40,0.35,487.05,487.75,4059,2830,487.05,672
2018-01-08 12:32:00,486.18,0.35,485.83,486.53,444,3118,486.53,245
2018-01-08 12:33:00,486.17,0.34,485.82,486.51,3726,4223,486.51,43
2018-01-08 12:34:00,485.28,0.36,484.92,485.64,4462,3828,484.92,602
2018-01-08 12:35:00,485.89,0.59,485.31,486.48,4276,2663,486.48,397
2018-01-08 12:36:00,486.01,0.42,485.60,486.43,1900,4928,485.60,918
2018-01-08 12:37:00,486.11,0.62,485.49,486.73,2904,4450,485.49,1418
2018-01-08 12:38:00,485.39,0.41,484.99,485.80,748,2729,485.80,525
2018-01-08 12:39:00,485.94,0.58,485.36,486.52,2553,3712,485.36,379
2018-01-08 12:40:00,486.03,0.58,485.45,486.61,2774,3238,486.61,433
2018-01-08 12:41:00,485.57,0.58,484.99,486.16,3238,3441,486.16,173
2018-01-08 12:42:00,486.32,0.48,485.84,486.80,1385,3276,485.84,90
2018-01-08 12:43:00,485.71,0.61,485.10,486.32,2634,850,485.10,250
2018-01-08 12:44:00,485.27,0.64,484.63,485.91,655,2898,485.91,547
2018-01-08 12:45:00,486.32,0.64,485.68,486.96,992,4126,485.68,78
2018-01-08 12:46:00,486.74,0.53,486.21,487.26,806,2439,486.21,111
2018-01-08 12:47:00,486.53,0.64,485.90,487.17,1173,4451,487.17,561
2018-01-08 12:48:00,486.16,0.53,485.62,486.69,3900,3867,485.62,428
2018-01-08 12:49:00,486.50,0.43,486.08,486.93,3202,4476,486.93,374
2018-01-08 12:50:00,487.45,0.53,486.92,487.97,3497,2544,486.92,514
2018-01-08 12:51:00,486.27,0.42,485.84,486.69,4833,3929,485.84,435
2018-01-08 12:52:00,485.34,0.42,484.92,485.76,4051,2554,484.92,422
2018-01-08 12:53:00,484.61,0.53,484.09,485.14,1768,1067,485.14,94
2018-01-08 12:54:00,483.44,0.63,482.81,484.07,4167,2637,482.81,161
2018-01-08 12:55:00,482.79,0.63,482.16,483.42,4869,880,482.16,435
2018-01-08 12:56:00,482.70,0.53,482.18,483.23,4667,3519,482.18,332
2018-01-08 12:57:00,481.70,0.43,481.27,482.12,4650,2919,482.12,286
2018-01-08 12:58:00,481.75,0.63,481.12,482.37,2359,1018,481.12,302
2018-01-08 12:59:00,482.56,0.63,481.93,483.19,649,1797,481.93,39
2018-01-08 13:00:00,481.66,0.44,481.22,482.10,2316,4263,482.10,623
2018-01-08 13:01:00,482.33,0.64,481.69,482.97,4791,820,482.97,55
2018-01-08 13:02:00,482.00,0.53,481.47,482.53,2452,3139,481.47,99
2018-01-08 13:03:00,482.52,0.53,481.99,483.05,3201,4056,481.99,847
2018-01-08 13:04:00,482.60,0.54,482.07,483.14,1968,2514,483.14,484
2018-01-08 13:05:00,481.82,0.63,481.20,482.45,1358,4812,482.45,1072
2018-01-08 13:06:00,482.28,0.52,481.76,482.80,3533,1744,482.80,529
2018-01-08 13:07:00,482.94,0.61,482.33,483.56,3323,519,482.33,1132
2018-01-08 13:08:00,482.61,0.51,482.10,483.12,2923,619,482.10,170
2018-01-08 13:09:00,481.89,0.41,481.49,482.30,3802,2373,482.30,1006
2018-01-08 13:10:00,480.89,0.61,480.29,481.50,3724,1825,480.29,1605
2018-01-08 13:11:00,481.37,0.50,480.88,481.87,4018,830,480.88,782
2018-01-08 13:12:00,481.71,0.60,481.11,482.31,1877,1812,482.31,233
2018-01-08 13:13:00,482.42,0.59,481.83,483.01,2680,4616,483.01,1311
2018-01-08 13:14:00,481.57,0.49,481.08,482.05,2058,2639,482.05,1316
2018-01-08 13:15:00,481.77,0.47,481.30,482.24,4381,2105,481.30,1612
2018-01-08 13:16:00,481.09,0.55,480.53,481.64,3905,3837,481.64,1442
2018-01-08 13:17:00,481.10,0.34,480.76,481.44,1658,2163,480.76,174
2018-01-08 13:18:00,481.80,0.32,481.49,482.12,1115,2233,481.49,451
2018-01-08 13:19:00,480.69,0.33,480.36,481.02,3837,4487,481.02,1775
2018-01-08 13:20:00,481.81,0.32,481.49,482.13,4812,1350,482.13,661
2018-01-08 13:21:00,481.93,0.31,481.63,482.24,1979,389,482.24,156
2018-01-08 13:22:00,482.94,0.40,482.54,483.34,637,861,483.34,192
2018-01-08 13:23:00,483.76,0.30,483.46,484.06,1736,1893,484.06,708
2018-01-08 13:24:00,483.32,0.50,482.82,483.82,4528,4932,482.82,1152
2018-01-08 13:25:00,482.17,0.28,481.89,482.45,2942,829,481.89,667
2018-01-08 13:26:00,483.29,0.37,482.92,483.67,1967,4609,482.92,533
2018-01-08 13:27:00,482.42,0.46,481.96,482.88,1819,3036,481.96,635
2018-01-08 13:28:00,481.20,0.37,480.83,481.56,3115,250,481.56,109
2018-01-08 13:29:00,481.27,0.28,481.00,481.55,2319,1039,481.00,314
2018-01-08 13:30:00,482.01,0.38,481.62,482.39,1634,3215,482.39,652
2018-01-08 13:31:00,482.10,0.38,481.73,482.48,3692,1175,482.48,118
2018-01-08 13:32:00,482.21,0.47,481.74,482.68,3434,4859,482.68,1100
2018-01-08 13:33:00,483.04,0.37,482.67,483.41,871,867,482.67,342
2018-01-08 13:34:00,482.13,0.26,481.87,482.39,1092,1813,481.87,282
2018-01-08 13:35:00,480.98,0.35,480.63,481.33,2697,2313,481.33,341
2018-01-08 13:36:00,481.46,0.46,481.00,481.92,2921,1275,481.92,227
2018-01-08 13:37:00,482.21,0.25,481.95,482.46,2010,4276,481.95,394
2018-01-08 13:38:00,483.15,0.45,482.70,483.60,3765,2195,483.60,377
2018-01-08 13:39:00,483.44,0.26,483.18,483.69,1701,4169,483.69,735
2018-01-08 13:40:00,484.24,0.35,483.88,484.59,889,1200,483.88,205
2018-01-08 13:41:00,484.31,0.44,483.87,484.75,3645,2294,484.75,997
2018-01-08 13:42:00,483.81,0.25,483.56,484.06,306,1430,484.06,653
2018-01-08 13:43:00,484.48,0.32,484.15,484.80,1540,4745,484.15,90
2018-01-08 13:44:00,485.14,0.41,484.74,485.55,1439,2911,485.55,138
2018-01-08 13:45:00,486.08,0.41,485.66,486.49,4148,4642,485.66,1705
2018-01-08 13:46:00,486.47,0.31,486.16,486.78,1112,834,486.16,406
2018-01-08 13:47:00,487.22,0.29,486.93,487.51,4543,1730,487.51,693
2018-01-08 13:48:00,486.85,0.25,486.60,487.10,2756,4046,487.10,1976
2018-01-08 13:49:00,487.02,0.25,486.77,487.27,2834,3449,486.77,1155
2018-01-08 13:50:00,486.74,0.25,486.49,486.99,583,487,486.99,89
2018-01-08 13:51:00,487.91,0.25,487.66,488.16,4983,2156,487.66,275
2018-01-08 13:52:00,487.99,0.32,487.66,488.31,2769,450,488.31,187
2018-01-08 13:53:00,488.05,0.25,487.80,488.30,273,750,487.80,77
2018-01-08 13:54:00,487.89,0.31,487.57,488.20,1086,3184,487.57,214
2018-01-08 13:55:00,488.90,0.31,488.58,489.21,3257,1175,488.58,562
2018-01-08 13:56:00,488.14,0.25,487.89,488.39,4812,2681,488.39,1046
2018-01-08 13:57:00,488.68,0.25,488.43,488.93,4959,4567,488.93,691
2018-01-08 13:58:00,489.90,0.32,489.58,490.22,2467,621,489.58,498
2018-01-08 13:59:00,491.23,0.25,490.98,491.48,1027,4013,490.98,146
2018-01-08 14:00:00,491.98,0.25,491.73,492.23,3385,3194,492.23,1414
2018-01-08 14:01:00,492.56,0.25,492.31,492.81,1768,4097,492.81,1519
2018-01-08 14:02:00,493.02,0.26,492.76,493.27,1945,1341,493.27,563
2018-01-08 14:03:00,494.17,0.25,493.92,494.42,2231,4832,494.42,1546
2018-01-08 14:04:00,493.97,0.34,493.64,494.31,2550,4212,494.31,1466
2018-01-08 14:05:00,493.86,0.33,493.53,494.20,366,2237,494.20,615
2018-01-08 14:06:00,493.68,0.25,493.43,493.93,2868,4360,493.43,757
2018-01-08 14:07:00,494.55,0.25,494.30,494.80,3325,3691,494.80,124
2018-01-08 14:08:00,494.07,0.26,493.81,494.32,1907,3655,493.81,776
2018-01-08 14:09:00,493.31,0.25,493.06,493.56,2621,4316,493.56,1841
2018-01-08 14:10:00,493.75,0.36,493.38,494.11,3522,4123,494.11,753
2018-01-08 14:11:00,494.88,0.26,494.62,495.14,4812,1450,495.14,472
2018-01-08 14:12:00,494.33,0.25,494.08,494.58,328,4007,494.58,907
2018-01-08 14:13:00,494.71,0.26,494.45,494.98,4788,874,494.45,226
2018-01-08 14:14:00,494.38,0.36,494.02,494.74,4867,4350,494.02,480
2018-01-08 14:15:00,493.41,0.37,493.04,493.78,1271,3935,493.78,1333
2018-01-08 14:16:00,493.54,0.38,493.16,493.93,2279,888,493.93,75
2018-01-08 14:17:00,492.66,0.28,492.39,492.94,4181,2525,492.39,252
2018-01-08 14:18:00,491.88,0.28,491.60,492.15,1258,519,491.60,557
2018-01-08 14:19:00,493.08,0.25,492.83,493.33,3313,1346,493.33,209
2018-01-08 14:20:00,492.20,0.25,491.95,492.45,3243,4317,492.45,1535
2018-01-08 14:21:00,491.50,0.25,491.25,491.75,4946,833,491.25,2425
2018-01-08 14:22:00,492.84,0.27,492.57,493.11,4898,1195,493.11,277
2018-01-08 14:23:00,491.86,0.25,491.61,492.11,3576,4095,491.61,1370
2018-01-08 14:24:00,492.14,0.25,491.89,492.39,3247,4314,491.89,373
2018-01-08 14:25:00,493.32,0.25,493.07,493.57,4528,1122,493.07,1510
2018-01-08 14:26:00,493.86,0.25,493.61,494.11,3948,2813,494.11,731
2018-01-08 14:27:00,493.87,0.25,493.62,494.12,4292,3661,493.62,1005
2018-01-08 14:28:00,494.83,0.25,494.58,495.08,3602,2710,495.08,1232
2018-01-08 14:29:00,495.18,0.25,494.93,495.43,593,3538,494.93,289
2018-01-08 14:30:00,494.87,0.25,494.62,495.12,2440,4755,495.12,682
2018-01-08 14:31:00,495.50,0.30,495.20,495.81,1914,3803,495.20,928
2018-01-08 14:32:00,495.58,0.25,495.33,495.83,4987,1422,495.33,1413
2018-01-08 14:33:00,494.63,0.25,494.38,494.88,2340,4645,494.38,791
2018-01-08 14:34:00,494.41,0.25,494.16,494.66,1530,711,494.16,523
2018-01-08 14:35:00,493.48,0.30,493.18,493.78,1226,2588,493.78,1038
2018-01-08 14:36:00,492.70,0.28,492.42,492.99,2373,4950,492.42,1062
2018-01-08 14:37:00,492.53,0.25,492.28,492.78,2862,2747,492.28,1336
2018-01-08 14:38:00,491.63,0.28,491.35,491.91,1342,2277,491.35,470
2018-01-08 14:39:00,492.19,0.25,491.94,492.44,4281,1677,491.94,1168
2018-01-08 14:40:00,492.20,0.29,491.91,492.49,2030,971,492.49,395
2018-01-08 14:41:00,493.09,0.25,492.84,493.34,3368,851,493.34,309
2018-01-08 14:42:00,493.81,0.25,493.56,494.06,4099,4653,493.56,83
2018-01-08 14:43:00,492.84,0.25,492.59,493.09,1467,1727,493.09,716
2018-01-08 14:44:00,493.92,0.30,493.62,494.21,1493,2922,493.62,171
2018-01-08 14:45:00,494.08,0.29,493.79,494.37,778,2337,493.79,220
2018-01-08 14:46:00,493.62,0.25,493.37,493.87,399,271,493.87,86
2018-01-08 14:47:00,493.26,0.25,493.01,493.51,2692,962,493.01,878
2018-01-08 14:48:00,494.41,0.25,494.16,494.66,2852,2059,494.16,534
2018-01-08 14:49:00,494.89,0.25,494.64,495.14,3406,364,495.14,78
2018-01-08 14:50:00,495.74,0.25,495.49,495.99,2461,4876,495.49,592
2018-01-08 14:51:00,496.11,0.28,495.83,496.38,583,906,495.83,130
2018-01-08 14:52:00,496.33,0.25,496.08,496.58,2634,760,496.58,75
2018-01-08 14:53:00,497.00,0.25,496.75,497.25,2840,1224,496.75,1072
2018-01-08 14:54:00,497.13,0.32,496.82,497.45,4067,4699,496.82,161
2018-01-08 14:55:00,497.78,0.25,497.53,498.03,1086,701,498.03,101
2018-01-08 14:56:00,497.43,0.25,497.18,497.68,2489,700,497.68,205
2018-01-08 14:57:00,496.32,0.25,496.07,496.57,2381,4275,496.07,337
2018-01-08 14:58:00,496.66,0.26,496.41,496.92,4656,661,496.41,1649
2018-01-08 14:59:00,496.85,0.25,496.60,497.10,1481,622,496.60,179
2018-01-08 15:00:00,497.44,0.25,497.19,497.69,588,1273,497.69,246
2018-01-08 15:01:00,496.77,0.25,496.52,497.02,4020,4801,497.02,953
2018-01-08 15:02:00,497.42,0.25,497.17,497.67,3428,3646,497.67,567
2018-01-08 15:03:00,497.31,0.35,496.96,497.66,1316,3345,497.66,1478
2018-01-08 15:04:00,496.42,0.36,496.06,496.78,829,3021,496.78,705
2018-01-08 15:05:00,496.76,0.33,496.42,497.09,4426,1816,496.42,232
2018-01-08 15:06:00,497.09,0.32,496.77,497.40,3529,2336,497.40,108
2018-01-08 15:07:00,497.02,0.34,496.68,497.36,4670,2708,497.36,823
2018-01-08 15:08:00,495.79,0.35,495.44,496.14,2115,2567,495.44,169
