datetime,fairPrice,spread,bidPrice,askPrice,bidVol,askVol,lastTradedPrice,lastTradedVol
2018-01-08 09:56:00,55.63,0.25,55.38,55.88,6627,5723,55.88,423
2018-01-08 09:57:00,55.76,0.25,55.51,56.01,3254,4077,56.01,450
2018-01-08 09:58:00,55.81,0.25,55.56,56.06,3380,1416,55.56,700
2018-01-08 09:59:00,55.85,0.25,55.60,56.10,2419,3086,56.10,2217
2018-01-08 10:00:00,56.11,0.25,55.86,56.36,3066,7207,56.36,244
2018-01-08 10:01:00,55.86,0.25,55.61,56.11,4315,4008,55.61,2230
2018-01-08 10:02:00,55.61,0.25,55.36,55.86,5699,2226,55.36,3175
2018-01-08 10:03:00,55.52,0.25,55.27,55.77,5225,6421,55.77,4676
2018-01-08 10:04:00,55.39,0.25,55.14,55.64,2441,6755,55.14,1552
2018-01-08 10:05:00,55.66,0.25,55.41,55.91,1556,3555,55.41,329
2018-01-08 10:06:00,55.72,0.25,55.47,55.97,2399,4727,55.97,928
2018-01-08 10:07:00,55.78,0.25,55.53,56.03,6763,2488,56.03,3812
2018-01-08 10:08:00,55.88,0.25,55.63,56.13,3110,5846,55.63,852
2018-01-08 10:09:00,55.74,0.25,55.49,55.99,3321,6164,55.99,882
2018-01-08 10:10:00,55.80,0.25,55.55,56.05,6613,1666,55.55,714
2018-01-08 10:11:00,55.53,0.25,55.28,55.78,6800,1306,55.78,1883
2018-01-08 10:12:00,55.57,0.25,55.32,55.82,2536,1917,55.82,1213
2018-01-08 10:13:00,55.59,0.25,55.34,55.84,3743,7222,55.34,1733
2018-01-08 10:14:00,55.77,0.25,55.52,56.02,3591,6849,56.02,4869
2018-01-08 10:15:00,55.84,0.25,55.59,56.09,3327,5773,56.09,1911
2018-01-08 10:16:00,55.76,0.25,55.51,56.01,5522,4653,56.01,2874
2018-01-08 10:17:00,55.69,0.25,55.44,55.94,1040,2575,55.94,1467
2018-01-08 10:18:00,55.84,0.25,55.59,56.09,4596,2343,55.59,1764
2018-01-08 10:19:00,55.93,0.25,55.68,56.18,6963,3607,56.18,3574
2018-01-08 10:20:00,55.94,0.25,55.69,56.19,4976,3090,55.69,1693
2018-01-08 10:21:00,56.20,0.25,55.95,56.45,5113,7042,55.95,1096
2018-01-08 10:22:00,56.35,0.25,56.10,56.60,7424,5716,56.60,2153
2018-01-08 10:23:00,56.35,0.25,56.10,56.60,5738,4587,56.60,3363
2018-01-08 10:24:00,56.37,0.25,56.12,56.62,3682,2965,56.62,1103
2018-01-08 10:25:00,56.51,0.25,56.26,56.76,7411,6076,56.26,1963
2018-01-08 10:26:00,56.59,0.25,56.34,56.84,1040,3752,56.84,1693
2018-01-08 10:27:00,56.54,0.25,56.29,56.79,6812,4866,56.29,1722
2018-01-08 10:28:00,56.93,0.25,56.68,57.18,4090,1831,56.68,315
2018-01-08 10:29:00,57.21,0.25,56.96,57.46,4644,5939,57.46,983
2018-01-08 10:30:00,57.27,0.25,57.02,57.52,3954,1257,57.52,366
2018-01-08 10:31:00,57.51,0.25,57.26,57.76,3737,2217,57.26,226
2018-01-08 10:32:00,57.49,0.25,57.24,57.74,5326,5109,57.24,2161
2018-01-08 10:33:00,57.54,0.25,57.29,57.79,7059,4790,57.29,1640
2018-01-08 10:34:00,57.52,0.25,57.27,57.77,4062,6184,57.27,1157
2018-01-08 10:35:00,57.46,0.25,57.21,57.71,5571,5747,57.21,2599
2018-01-08 10:36:00,57.63,0.25,57.38,57.88,2712,5864,57.88,1071
2018-01-08 10:37:00,57.58,0.25,57.33,57.83,2599,1287,57.83,452
2018-01-08 10:38:00,57.62,0.25,57.37,57.87,7336,1404,57.87,673
2018-01-08 10:39:00,57.80,0.25,57.55,58.05,5710,4676,57.55,2232
2018-01-08 10:40:00,58.02,0.25,57.77,58.27,6243,2213,57.77,1205
2018-01-08 10:41:00,57.84,0.25,57.59,58.09,5922,2873,57.59,565
2018-01-08 10:42:00,57.60,0.25,57.35,57.85,1330,7140,57.35,299
2018-01-08 10:43:00,57.50,0.25,57.25,57.75,3979,5464,57.25,951
2018-01-08 10:44:00,57.30,0.25,57.05,57.55,5041,4404,57.05,709
2018-01-08 10:45:00,57.55,0.25,57.30,57.80,4350,4080,57.30,1829
2018-01-08 10:46:00,57.48,0.25,57.23,57.73,5149,1607,57.73,462
2018-01-08 10:47:00,57.72,0.25,57.47,57.97,2120,1155,57.47,501
2018-01-08 10:48:00,57.72,0.25,57.47,57.97,1497,4727,57.97,2048
2018-01-08 10:49:00,57.60,0.25,57.35,57.85,4462,4289,57.85,1815
2018-01-08 10:50:00,57.35,0.25,57.10,57.60,2079,2142,57.60,298
2018-01-08 10:51:00,57.47,0.30,57.22,57.72,4955,4942,57.22,2105
2018-01-08 10:52:00,57.21,0.25,56.96,57.46,6387,2052,56.96,605
2018-01-08 10:53:00,57.30,0.31,57.05,57.55,1171,6011,57.05,2348
2018-01-08 10:54:00,57.56,0.33,57.31,57.81,1291,6126,57.31,4405
2018-01-08 10:55:00,57.35,0.25,57.10,57.60,2603,2087,57.60,756
2018-01-08 10:56:00,57.40,0.25,57.15,57.65,4882,5391,57.15,2930
2018-01-08 10:57:00,57.60,0.25,57.35,57.85,4729,1391,57.35,1475
2018-01-08 10:58:00,57.72,0.25,57.47,57.97,2066,6192,57.47,455
2018-01-08 10:59:00,57.57,0.25,57.32,57.82,1804,7464,57.82,608
2018-01-08 11:00:00,57.57,0.25,57.32,57.82,2536,1033,57.32,1739
2018-01-08 11:01:00,57.42,0.25,57.17,57.67,2758,1742,57.17,1097
2018-01-08 11:02:00,57.26,0.25,57.01,57.51,6184,3334,57.51,3919
2018-01-08 11:03:00,56.93,0.25,56.68,57.18,6962,1569,57.18,4792
2018-01-08 11:04:00,56.94,0.25,56.69,57.19,1885,5917,57.19,2616
2018-01-08 11:05:00,56.97,0.25,56.72,57.22,2515,4060,57.22,474
2018-01-08 11:06:00,57.18,0.25,56.93,57.43,4709,1608,57.43,1841
2018-01-08 11:07:00,56.93,0.25,56.68,57.18,2702,7059,56.68,350
2018-01-08 11:08:00,56.87,0.25,56.62,57.12,2501,6506,57.12,746
2018-01-08 11:09:00,56.67,0.25,56.42,56.92,1212,4590,56.92,1165
2018-01-08 11:10:00,56.89,0.25,56.64,57.14,3535,2298,57.14,1908
2018-01-08 11:11:00,56.66,0.25,56.41,56.91,4331,3892,56.91,1851
2018-01-08 11:12:00,56.63,0.25,56.37,56.89,1904,6616,56.89,3562
2018-01-08 11:13:00,56.58,0.25,56.33,56.83,6864,2127,56.83,3033
2018-01-08 11:14:00,56.38,0.25,56.08,56.67,4177,4021,56.08,2125
2018-01-08 11:15:00,56.14,0.25,55.86,56.42,3716,6873,56.42,1924
2018-01-08 11:16:00,56.24,0.25,55.99,56.49,2392,6196,55.99,1569
2018-01-08 11:17:00,56.49,0.25,56.24,56.74,6246,6885,56.24,2791
2018-01-08 11:18:00,56.28,0.25,55.97,56.59,7435,3859,56.59,2125
2018-01-08 11:19:00,56.15,0.25,55.87,56.42,3741,6946,56.42,2473
2018-01-08 11:20:00,56.42,0.25,56.17,56.67,4468,1240,56.17,1113
2018-01-08 11:21:00,56.51,0.25,56.25,56.77,5660,7355,56.25,1460
2018-01-08 11:22:00,56.71,0.25,56.46,56.96,5158,2752,56.96,1031
2018-01-08 11:23:00,56.68,0.25,56.43,56.93,4602,5776,56.43,1247
2018-01-08 11:24:00,56.75,0.25,56.50,57.00,1664,5629,56.50,422
2018-01-08 11:25:00,56.69,0.25,56.44,56.94,5362,5253,56.44,1095
2018-01-08 11:26:00,56.49,0.25,56.24,56.74,4993,6999,56.74,3638
2018-01-08 11:27:00,56.44,0.25,56.19,56.69,1843,4218,56.19,870
2018-01-08 11:28:00,56.68,0.25,56.42,56.95,6198,6277,56.42,3191
2018-01-08 11:29:00,56.81,0.25,56.56,57.06,4083,2713,57.06,1655
2018-01-08 11:30:00,56.75,0.25,56.50,57.00,4575,6337,56.50,3027
2018-01-08 11:31:00,56.48,0.25,56.23,56.73,5648,1955,56.73,2281
2018-01-08 11:32:00,56.68,0.25,56.43,56.93,6497,5175,56.93,3270
2018-01-08 11:33:00,56.59,0.25,56.34,56.84,1755,3079,56.34,1480
2018-01-08 11:34:00,56.70,0.25,56.45,56.95,2312,1710,56.45,586
2018-01-08 11:35:00,56.95,0.25,56.70,57.20,1545,2167,57.20,731
2018-01-08 11:36:00,56.78,0.25,56.53,57.03,6289,4438,56.53,1757
2018-01-08 11:37:00,56.69,0.25,56.44,56.94,2639,3709,56.94,487
2018-01-08 11:38:00,56.96,0.25,56.71,57.21,3482,1439,56.71,691
2018-01-08 11:39:00,56.94,0.25,56.69,57.19,1786,3749,56.69,803
2018-01-08 11:40:00,57.11,0.25,56.86,57.36,4048,6683,56.86,571
2018-01-08 11:41:00,56.97,0.25,56.72,57.22,3177,6385,57.22,1312
2018-01-08 11:42:00,57.07,0.25,56.82,57.32,1507,3648,56.82,942
2018-01-08 11:43:00,57.13,0.25,56.88,57.38,6800,4202,57.38,1821
2018-01-08 11:44:00,57.23,0.25,56.98,57.48,7227,7123,57.48,2342
2018-01-08 11:45:00,57.10,0.25,56.85,57.35,2554,1005,57.35,274
2018-01-08 11:46:00,57.17,0.25,56.92,57.42,6912,3918,56.92,426
2018-01-08 11:47:00,57.46,0.25,57.21,57.71,3246,5460,57.21,1202
2018-01-08 11:48:00,57.64,0.25,57.39,57.89,1831,7438,57.89,737
2018-01-08 11:49:00,57.44,0.25,57.19,57.69,4027,3384,57.69,1856
2018-01-08 11:50:00,57.36,0.25,57.11,57.61,3054,3782,57.11,1405
2018-01-08 11:51:00,57.60,0.25,57.35,57.85,3307,3522,57.85,1040
2018-01-08 11:52:00,57.46,0.25,57.21,57.71,1013,5067,57.71,927
2018-01-08 11:53:00,57.45,0.25,57.20,57.70,2749,2100,57.70,277
2018-01-08 11:54:00,57.79,0.25,57.54,58.04,1901,3767,58.04,834
2018-01-08 11:55:00,57.93,0.25,57.68,58.18,1493,2909,57.68,464
2018-01-08 11:56:00,57.76,0.25,57.51,58.01,5479,4210,57.51,229
2018-01-08 11:57:00,57.89,0.25,57.64,58.14,2912,2464,58.14,1375
2018-01-08 11:58:00,57.84,0.25,57.59,58.09,4189,5335,57.59,519
2018-01-08 11:59:00,58.02,0.25,57.77,58.27,6369,1069,58.27,214
2018-01-08 12:00:00,57.80,0.25,57.55,58.05,2648,5465,57.55,1924
2018-01-08 12:01:00,58.05,0.25,57.80,58.30,4672,6298,57.80,2580
2018-01-08 12:02:00,57.89,0.37,57.64,58.14,1465,2217,58.14,588
2018-01-08 12:03:00,57.67,0.25,57.42,57.92,7195,6480,57.92,1043
2018-01-08 12:04:00,57.86,0.33,57.61,58.11,3120,4120,58.11,313
2018-01-08 12:05:00,57.97,0.35,57.72,58.22,6934,1838,57.72,432
2018-01-08 12:06:00,57.99,0.25,57.74,58.24,3137,1717,57.74,490
2018-01-08 12:07:00,58.04,0.25,57.79,58.29,3661,6345,57.79,1406
2018-01-08 12:08:00,58.17,0.25,57.92,58.42,4105,2778,58.42,275
2018-01-08 12:09:00,58.41,0.28,58.16,58.66,2217,7228,58.16,958
2018-01-08 12:10:00,58.37,0.31,58.12,58.62,1752,1220,58.12,540
2018-01-08 12:11:00,58.27,0.25,58.02,58.52,7468,2883,58.02,5126
2018-01-08 12:12:00,58.30,0.42,58.05,58.55,5150,6592,58.55,2779
2018-01-08 12:13:00,58.46,0.25,58.21,58.71,6430,4623,58.21,876
2018-01-08 12:14:00,58.28,0.26,58.03,58.53,5892,2755,58.03,3189
2018-01-08 12:15:00,58.09,0.25,57.84,58.34,4150,4831,58.34,3100
2018-01-08 12:16:00,57.93,0.25,57.68,58.18,1562,3516,58.18,954
2018-01-08 12:17:00,58.17,0.25,57.92,58.42,5497,6668,58.42,1384
2018-01-08 12:18:00,58.03,0.25,57.78,58.28,5147,7081,58.28,1943
2018-01-08 12:19:00,57.82,0.25,57.57,58.07,1671,5432,58.07,2278
2018-01-08 12:20:00,57.73,0.25,57.48,57.98,6110,5137,57.48,1802
2018-01-08 12:21:00,58.00,0.25,57.75,58.25,1456,4588,57.75,825
2018-01-08 12:22:00,57.98,0.25,57.73,58.23,6319,1908,57.73,1206
2018-01-08 12:23:00,57.74,0.25,57.49,57.99,1433,5780,57.49,1040
2018-01-08 12:24:00,57.93,0.25,57.68,58.18,1638,4210,58.18,2581
2018-01-08 12:25:00,57.93,0.25,57.68,58.18,4202,3912,58.18,1596
2018-01-08 12:26:00,57.88,0.25,57.63,58.13,2055,5970,57.63,826
2018-01-08 12:27:00,57.95,0.25,57.70,58.20,1969,1031,58.20,369
2018-01-08 12:28:00,57.99,0.25,57.74,58.24,1958,5717,58.24,1372
2018-01-08 12:29:00,57.84,0.25,57.59,58.09,5228,4332,58.09,2089
2018-01-08 12:30:00,58.06,0.25,57.81,58.31,1317,4781,57.81,2513
2018-01-08 12:31:00,58.08,0.25,57.83,58.33,4223,4611,57.83,586
2018-01-08 12:32:00,57.95,0.25,57.70,58.20,3375,3847,57.70,1921
2018-01-08 12:33:00,57.99,0.25,57.74,58.24,3817,2940,58.24,1358
2018-01-08 12:34:00,58.15,0.25,57.90,58.40,5637,5598,58.40,10673
2018-01-08 12:35:00,57.97,0.25,57.72,58.22,1930,5168,57.72,2083
2018-01-08 12:36:00,57.98,0.25,57.73,58.23,7463,6432,58.23,3233
2018-01-08 12:37:00,57.69,0.25,57.44,57.94,1779,4131,57.44,4529
2018-01-08 12:38:00,57.42,0.25,57.17,57.67,5304,5131,57.17,8190
2018-01-08 12:39:00,57.16,0.25,56.91,57.41,7251,6169,56.91,4792
2018-01-08 12:40:00,57.40,0.25,57.15,57.65,4725,2009,57.15,6724
2018-01-08 12:41:00,57.30,0.25,57.05,57.55,1420,1630,57.05,2155
2018-01-08 12:42:00,57.49,0.25,57.24,57.74,6216,3269,57.74,2074
2018-01-08 12:43:00,57.26,0.25,57.01,57.51,7419,7126,57.01,25575
2018-01-08 12:44:00,57.17,0.25,56.92,57.42,5466,6794,56.92,4858
2018-01-08 12:45:00,57.17,0.25,56.92,57.42,4104,3709,57.42,2323
2018-01-08 12:46:00,57.43,0.25,57.18,57.68,2247,2655,57.68,1253
2018-01-08 12:47:00,57.51,0.25,57.26,57.76,3321,1594,57.26,5105
2018-01-08 12:48:00,57.75,0.25,57.50,58.00,4291,5467,58.00,8292
2018-01-08 12:49:00,57.75,0.25,57.50,58.00,1840,5279,58.00,3772
2018-01-08 12:50:00,57.65,0.25,57.40,57.90,4642,7079,57.40,2709
2018-01-08 12:51:00,57.52,0.25,57.27,57.77,3004,3699,57.77,868
2018-01-08 12:52:00,57.49,0.25,57.24,57.74,6787,4330,57.24,622
2018-01-08 12:53:00,57.36,0.25,57.11,57.61,1507,7189,57.61,706
2018-01-08 12:54:00,57.16,0.25,56.91,57.41,1034,7297,57.41,314
2018-01-08 12:55:00,56.96,0.25,56.71,57.21,7278,6061,57.21,1182
2018-01-08 12:56:00,57.22,0.25,56.97,57.47,1569,7477,57.47,3893
2018-01-08 12:57:00,56.97,0.25,56.72,57.22,5899,2663,57.22,892
2018-01-08 12:58:00,57.22,0.25,56.97,57.47,4339,3005,56.97,737
2018-01-08 12:59:00,57.16,0.25,56.91,57.41,6667,1136,57.41,802
2018-01-08 13:00:00,57.35,0.25,57.10,57.60,2989,1267,57.60,2003
2018-01-08 13:01:00,57.13,0.25,56.88,57.38,7435,1956,57.38,2908
2018-01-08 13:02:00,57.30,0.25,57.05,57.55,2388,7307,57.55,4766
2018-01-08 13:03:00,57.27,0.25,57.02,57.52,4128,4608,57.02,1670
2018-01-08 13:04:00,57.42,0.25,57.17,57.67,5438,1536,57.17,3957
2018-01-08 13:05:00,57.64,0.25,57.39,57.89,6506,5404,57.89,3794
2018-01-08 13:06:00,57.74,0.25,57.49,57.99,4285,1147,57.49,1740
2018-01-08 13:07:00,57.83,0.25,57.58,58.08,1531,1563,57.58,1019
2018-01-08 13:08:00,57.98,0.25,57.73,58.23,3785,5040,57.73,996
2018-01-08 13:09:00,58.09,0.25,57.84,58.34,3015,5708,58.34,400
2018-01-08 13:10:00,58.26,0.25,58.01,58.51,4106,1836,58.01,2894
2018-01-08 13:11:00,58.43,0.25,58.18,58.68,6575,4356,58.68,2451
2018-01-08 13:12:00,58.20,0.25,57.95,58.45,2155,6841,58.45,4383
2018-01-08 13:13:00,58.08,0.25,57.83,58.33,2348,4378,57.83,1095
2018-01-08 13:14:00,57.98,0.25,57.73,58.23,2687,1849,57.73,3855
2018-01-08 13:15:00,58.11,0.25,57.86,58.36,1382,3157,58.36,1875
2018-01-08 13:16:00,57.97,0.25,57.72,58.22,6311,6384,58.22,1177
2018-01-08 13:17:00,58.24,0.25,57.99,58.49,7084,2918,58.49,1016
2018-01-08 13:18:00,58.32,0.25,58.07,58.57,2357,3791,58.07,2234
2018-01-08 13:19:00,58.58,0.25,58.33,58.83,4204,1315,58.33,326
2018-01-08 13:20:00,58.38,0.25,58.13,58.63,3104,4699,58.13,441
2018-01-08 13:21:00,58.48,0.25,58.23,58.73,6423,2430,58.73,4260
2018-01-08 13:22:00,58.71,0.25,58.46,58.96,1604,1971,58.96,866
2018-01-08 13:23:00,58.58,0.25,58.33,58.83,1414,2864,58.83,1750
2018-01-08 13:24:00,58.71,0.25,58.46,58.96,6738,4954,58.46,4214
2018-01-08 13:25:00,58.53,0.25,58.28,58.78,2128,2453,58.78,1283
2018-01-08 13:26:00,58.38,0.25,58.13,58.63,6488,7302,58.63,2629
2018-01-08 13:27:00,58.32,0.25,58.07,58.57,4041,5369,58.57,515
2018-01-08 13:28:00,58.28,0.25,58.03,58.53,1697,4015,58.03,1105
2018-01-08 13:29:00,58.37,0.25,58.12,58.62,7285,7005,58.62,1758
2018-01-08 13:30:00,58.61,0.25,58.36,58.86,6871,1033,58.36,3456
2018-01-08 13:31:00,58.51,0.25,58.26,58.76,1315,1170,58.76,770
2018-01-08 13:32:00,58.46,0.25,58.21,58.71,3856,6417,58.21,381
2018-01-08 13:33:00,58.23,0.25,57.98,58.48,3015,2713,58.48,1065
2018-01-08 13:34:00,58.23,0.25,57.98,58.48,5496,5028,58.48,2791
2018-01-08 13:35:00,58.30,0.25,58.05,58.55,6334,3723,58.55,1538
2018-01-08 13:36:00,58.29,0.25,58.04,58.54,2081,6130,58.04,1484
2018-01-08 13:37:00,58.53,0.25,58.28,58.78,2835,5383,58.78,1429
2018-01-08 13:38:00,58.52,0.25,58.27,58.77,2132,2877,58.27,315
2018-01-08 13:39:00,58.71,0.25,58.46,58.96,1647,6674,58.96,903
2018-01-08 13:40:00,58.53,0.25,58.28,58.78,1880,5986,58.78,3949
2018-01-08 13:41:00,58.59,0.25,58.34,58.84,1440,5623,58.34,858
2018-01-08 13:42:00,58.66,0.25,58.41,58.91,1793,3125,58.91,509
2018-01-08 13:43:00,58.55,0.25,58.30,58.80,3093,2546,58.80,350
2018-01-08 13:44:00,58.40,0.25,58.15,58.65,2706,5455,58.65,694
2018-01-08 13:45:00,58.25,0.25,58.00,58.50,3112,6298,58.00,915
2018-01-08 13:46:00,58.47,0.25,58.22,58.72,5904,5602,58.72,1108
2018-01-08 13:47:00,58.50,0.25,58.25,58.75,1286,3875,58.75,561
2018-01-08 13:48:00,58.32,0.25,58.07,58.57,1570,6829,58.07,423
2018-01-08 13:49:00,58.25,0.25,58.00,58.50,1310,1408,58.50,795
2018-01-08 13:50:00,58.14,0.25,57.89,58.39,5182,4128,57.89,313
2018-01-08 13:51:00,58.31,0.25,58.06,58.56,1344,1997,58.06,338
2018-01-08 13:52:00,58.06,0.25,57.81,58.31,1787,3016,58.31,458
2018-01-08 13:53:00,57.99,0.25,57.74,58.24,4090,4608,58.24,1351
2018-01-08 13:54:00,57.87,0.25,57.62,58.12,2637,5867,58.12,2222
2018-01-08 13:55:00,58.10,0.25,57.85,58.35,6051,1777,58.35,951
2018-01-08 13:56:00,57.96,0.25,57.71,58.21,7362,2790,58.21,1058
2018-01-08 13:57:00,57.78,0.25,57.53,58.03,6579,3246,57.53,538
2018-01-08 13:58:00,57.75,0.30,57.45,58.04,5723,3696,57.45,1671
2018-01-08 13:59:00,57.59,0.29,57.30,57.88,3752,5713,57.88,2382
2018-01-08 14:00:00,57.60,0.25,57.35,57.85,4573,1431,57.85,493
2018-01-08 14:01:00,57.43,0.25,57.18,57.68,1912,1423,57.18,607
2018-01-08 14:02:00,57.31,0.25,57.06,57.56,6304,2150,57.06,1202
2018-01-08 14:03:00,57.15,0.25,56.90,57.40,4457,4460,56.90,1188
2018-01-08 14:04:00,57.01,0.25,56.76,57.26,5527,1369,56.76,1739
2018-01-08 14:05:00,57.29,0.25,57.04,57.54,6636,5166,57.04,1023
2018-01-08 14:06:00,57.20,0.28,56.91,57.48,1237,4063,57.48,1873
2018-01-08 14:07:00,56.99,0.25,56.74,57.24,6688,6470,56.74,3771
2018-01-08 14:08:00,57.16,0.25,56.91,57.41,2487,7021,57.41,672
2018-01-08 14:09:00,56.93,0.25,56.68,57.18,6677,5961,56.68,3620
2018-01-08 14:10:00,57.18,0.25,56.93,57.43,3963,3183,57.43,1311
2018-01-08 14:11:00,57.20,0.25,56.95,57.45,6782,4523,57.45,2196
2018-01-08 14:12:00,57.36,0.25,57.11,57.61,1983,4155,57.11,1234
2018-01-08 14:13:00,57.33,0.25,57.08,57.58,4687,1029,57.58,349
2018-01-08 14:14:00,57.12,0.25,56.87,57.37,5646,3658,56.87,2883
2018-01-08 14:15:00,57.23,0.25,56.98,57.48,1469,6108,56.98,266
2018-01-08 14:16:00,57.34,0.25,57.09,57.59,3788,7263,57.59,604
2018-01-08 14:17:00,57.57,0.25,57.32,57.82,6587,5818,57.82,1212
2018-01-08 14:18:00,57.68,0.25,57.43,57.93,2043,4423,57.93,378
2018-01-08 14:19:00,57.63,0.25,57.38,57.88,1163,2670,57.88,1208
2018-01-08 14:20:00,57.53,0.25,57.28,57.78,5988,6486,57.78,3088
2018-01-08 14:21:00,57.42,0.25,57.17,57.67,1362,2815,57.67,1696
2018-01-08 14:22:00,57.57,0.25,57.32,57.82,2371,5115,57.82,3072
2018-01-08 14:23:00,57.70,0.25,57.45,57.95,1525,1448,57.95,516
2018-01-08 14:24:00,57.63,0.25,57.38,57.88,1993,4845,57.88,2766
2018-01-08 14:25:00,58.00,0.25,57.75,58.25,2711,6460,58.25,2607
2018-01-08 14:26:00,57.85,0.25,57.60,58.10,3079,7310,57.60,1129
2018-01-08 14:27:00,58.15,0.25,57.90,58.40,5516,4656,58.40,497
2018-01-08 14:28:00,58.26,0.25,58.01,58.51,1976,6580,58.01,1123
2018-01-08 14:29:00,58.35,0.25,58.10,58.60,1816,2972,58.10,569
2018-01-08 14:30:00,58.53,0.25,58.28,58.78,2090,5959,58.78,3972
2018-01-08 14:31:00,58.69,0.25,58.44,58.94,1228,4471,58.94,951
2018-01-08 14:32:00,58.78,0.25,58.53,59.03,2317,1064,59.03,330
2018-01-08 14:33:00,58.80,0.25,58.55,59.05,7111,6630,59.05,459
2018-01-08 14:34:00,58.75,0.25,58.50,59.00,7147,6556,59.00,4644
2018-01-08 14:35:00,58.88,0.25,58.63,59.13,3974,5368,59.13,1155
2018-01-08 14:36:00,59.25,0.25,59.00,59.50,3799,1391,59.50,303
2018-01-08 14:37:00,59.60,0.25,59.35,59.85,4058,1081,59.35,748
2018-01-08 14:38:00,59.68,0.25,59.43,59.93,6555,1186,59.93,358
2018-01-08 14:39:00,59.87,0.25,59.62,60.12,6158,2480,60.12,1133
2018-01-08 14:40:00,60.09,0.25,59.84,60.34,5390,3319,59.84,2828
2018-01-08 14:41:00,60.51,0.25,60.26,60.76,1064,3952,60.76,535
2018-01-08 14:42:00,60.74,0.25,60.49,60.99,2256,7215,60.49,851
2018-01-08 14:43:00,60.91,0.25,60.66,61.16,5159,2284,60.66,3770
2018-01-08 14:44:00,60.96,0.25,60.71,61.21,6095,4929,61.21,3556
2018-01-08 14:45:00,61.20,0.25,60.95,61.45,4279,7094,61.45,4684
2018-01-08 14:46:00,61.41,0.25,61.16,61.66,5238,1016,61.66,498
2018-01-08 14:47:00,61.83,0.25,61.58,62.08,1534,4541,62.08,3403
2018-01-08 14:48:00,61.81,0.25,61.56,62.06,3476,1445,61.56,476
2018-01-08 14:49:00,62.04,0.25,61.79,62.29,6174,1481,62.29,903
2018-01-08 14:50:00,62.41,0.25,62.16,62.66,5458,3286,62.66,1782
2018-01-08 14:51:00,62.84,0.25,62.59,63.09,4471,2554,62.59,1720
2018-01-08 14:52:00,63.20,0.25,62.95,63.45,5057,1299,62.95,893
2018-01-08 14:53:00,63.22,0.25,62.97,63.47,2901,4869,63.47,3634
2018-01-08 14:54:00,63.46,0.25,63.21,63.71,1575,2039,63.71,684
2018-01-08 14:55:00,63.51,0.25,63.26,63.76,5078,1900,63.76,838
2018-01-08 14:56:00,63.91,0.25,63.66,64.16,5476,7154,64.16,4143
2018-01-08 14:57:00,64.10,0.25,63.85,64.35,5061,5433,63.85,647
2018-01-08 14:58:00,64.26,0.25,64.01,64.51,1890,5610,64.01,434
2018-01-08 14:59:00,64.53,0.25,64.28,64.78,3195,7463,64.28,1595
2018-01-08 15:00:00,64.70,0.25,64.45,64.95,7346,4719,64.95,450
2018-01-08 15:01:00,64.85,0.25,64.60,65.10,1629,2789,65.10,873
2018-01-08 15:02:00,65.28,0.25,65.03,65.53,7028,6026,65.53,1757
2018-01-08 15:03:00,65.77,0.25,65.52,66.02,6042,1670,66.02,853
